,datasetId,startTime,endTime,value,timestamp,Time (UTC),Air temperature,Precipitation amount,Wind speed,Cloud amount,Relative humidity,Dew-point temperature,Air temperature (Min),Air temperature (Max),Air temperature (Mean),Air temperature (Median),Precipitation amount (Min),Precipitation amount (Max),Precipitation amount (Mean),Precipitation amount (Median),Wind speed (Min),Wind speed (Max),Wind speed (Mean),Wind speed (Median),Cloud amount (Min),Cloud amount (Max),Cloud amount (Mean),Cloud amount (Median),Relative humidity (Min),Relative humidity (Max),Relative humidity (Mean),Relative humidity (Median),Dew-point temperature (Min),Dew-point temperature (Max),Dew-point temperature (Mean),Dew-point temperature (Median),hour,day_of_week,month,is_weekend,lag_1h_consumption,rolling_mean_24h,temp_hour_interaction,price
98,316,2025-04-09T08:00:00.000Z,2025-04-09T09:00:00.000Z,1.212954633128219,2025-04-09 09:00:00,2025-04-09 09:00:00,-0.45276967214863306,0.0076923076923076,3.8889517589803493,5.111111111111111,52.083333333333336,-9.076470588235294,-11.4,5.9,0.0082926829268292,0.1,0.0,0.3,0.0076923076923076,0.0,4.0,21.9,10.350310559006212,9.8,0.0,8.0,5.111111111111111,7.0,25.0,94.0,52.083333333333336,50.0,-15.9,-2.6,-9.076470588235294,-9.4,9,2,4,0,92.5,89.94583333333333,0.07463414634146279,1.212954633128217
99,316,2025-04-09T09:00:00.000Z,2025-04-09T10:00:00.000Z,1.212954633128219,2025-04-09 10:00:00,2025-04-09 10:00:00,-0.46221672947140297,0.0025423728813559,3.8581826232685206,4.945454545454545,49.4264705882353,-9.818627450980392,-11.5,5.3,-0.0362745098039215,0.3,0.0,0.1,0.0025423728813559,0.0,3.7,25.0,10.303105590062112,9.6,0.0,8.0,4.945454545454545,6.0,22.0,91.0,49.4264705882353,47.0,-17.3,-3.4,-9.818627450980392,-9.9,10,2,4,0,92.5,89.99166666666666,-0.362745098039215,1.212954633128217
100,316,2025-04-09T10:00:00.000Z,2025-04-09T11:00:00.000Z,1.212954633128219,2025-04-09 11:00:00,2025-04-09 11:00:00,-0.4745818417897297,0.0033898305084745,3.9508948874528436,5.4495412844036695,48.19117647058823,-10.163235294117648,-11.4,4.4,-0.0946078431372548,0.7,0.0,0.2,0.0033898305084745,0.0,3.8,21.5,10.445341614906832,9.8,0.0,8.0,5.4495412844036695,6.0,25.0,92.0,48.19117647058823,47.0,-15.8,-4.4,-10.163235294117648,-10.05,11,2,4,0,92.5,90.00833333333333,-1.0406862745098029,1.212954633128217
101,316,2025-04-09T11:00:00.000Z,2025-04-09T12:00:00.000Z,1.212954633128219,2025-04-09 12:00:00,2025-04-09 12:00:00,-0.48730581860985483,0.0067796610169491,3.7736749621171675,5.490909090909091,46.94634146341463,-10.642926829268294,-12.6,4.5,-0.1546341463414634,0.8,0.0,0.4,0.0067796610169491,0.0,4.3,24.0,10.173456790123456,9.9,0.0,9.0,5.490909090909091,7.0,22.0,92.0,46.94634146341463,45.0,-16.7,-4.3,-10.642926829268294,-10.8,12,2,4,0,92.5,90.02499999999999,-1.8556097560975608,1.212954633128217
102,316,2025-04-09T12:00:00.000Z,2025-04-09T13:00:00.000Z,-0.6814456714755369,2025-04-09 13:00:00,2025-04-09 13:00:00,-0.5013078263688078,0.0043103448275862,3.7209057194331514,5.657407407407407,47.03940886699508,-10.72463054187192,-12.7,4.4,-0.2206896551724138,0.7,0.0,0.2,0.0043103448275862,0.0,3.4,19.8,10.0925,9.5,0.0,8.0,5.657407407407407,7.0,23.0,91.0,47.03940886699508,45.0,-17.6,-4.8,-10.72463054187192,-10.7,13,2,4,0,92.5,89.625,-2.8689655172413793,-0.6814456714755391
103,316,2025-04-09T13:00:00.000Z,2025-04-09T14:00:00.000Z,1.212954633128219,2025-04-09 14:00:00,2025-04-09 14:00:00,-0.5472138880965393,0.0059829059829059,3.600693540206384,5.174311926605505,48.53431372549019,-10.483333333333333,-12.7,3.4,-0.4372549019607843,0.4,0.0,0.3,0.0059829059829059,0.0,2.7,21.4,9.908074534161493,9.3,0.0,8.0,5.174311926605505,6.0,25.0,91.0,48.53431372549019,46.0,-16.3,-4.1,-10.483333333333333,-10.55,14,2,4,0,82.5,89.66666666666667,-6.12156862745098,1.212954633128217
104,316,2025-04-09T14:00:00.000Z,2025-04-09T15:00:00.000Z,1.212954633128219,2025-04-09 15:00:00,2025-04-09 15:00:00,-0.6230721668241788,0.0076271186440677,3.4719489986753143,4.718181818181818,50.360975609756096,-10.235609756097562,-12.9,3.5,-0.7951219512195122,0.1,0.0,0.2,0.0076271186440677,0.0,3.3,19.4,9.71055900621118,8.9,0.0,8.0,4.718181818181818,6.0,27.0,90.0,50.360975609756096,49.0,-15.7,-4.3,-10.235609756097562,-10.3,15,2,4,0,92.5,89.70833333333333,-11.926829268292684,1.212954633128217
105,316,2025-04-09T15:00:00.000Z,2025-04-09T16:00:00.000Z,1.212954633128219,2025-04-09 16:00:00,2025-04-09 16:00:00,-0.7375377779995456,0.0101694915254237,3.1121985231349205,4.4363636363636365,53.97560975609756,-9.751707317073173,-13.4,3.3,-1.335121951219512,-0.5,0.0,0.4,0.0101694915254237,0.0,2.6,19.8,9.158641975308642,8.55,0.0,9.0,4.4363636363636365,5.0,29.0,89.0,53.97560975609756,52.0,-15.8,-3.7,-9.751707317073173,-9.6,16,2,4,0,92.5,89.75,-21.361951219512193,1.212954633128217
106,316,2025-04-09T16:00:00.000Z,2025-04-09T17:00:00.000Z,1.212954633128219,2025-04-09 17:00:00,2025-04-09 17:00:00,-0.8534510120804725,0.0135593220338983,2.5561623541995973,4.054545454545455,56.93658536585366,-9.57609756097561,-13.7,3.0,-1.8819512195121952,-1.1,0.0,0.4,0.0135593220338983,0.0,1.8,17.1,8.305590062111802,7.6,0.0,8.0,4.054545454545455,4.0,36.0,94.0,56.93658536585366,55.0,-15.7,-3.6,-9.57609756097561,-9.5,17,2,4,0,92.5,89.79166666666667,-31.99317073170732,1.212954633128217
107,316,2025-04-09T17:00:00.000Z,2025-04-09T18:00:00.000Z,1.212954633128219,2025-04-09 18:00:00,2025-04-09 18:00:00,-0.9535437958363489,0.0110169491525423,2.14280330733412,3.527272727272728,58.02439024390244,-9.764390243902438,-14.3,2.7,-2.354146341463415,-1.6,0.0,0.6,0.0110169491525423,0.0,1.7,17.2,7.671428571428571,6.9,0.0,8.0,3.527272727272728,3.0,35.0,94.0,58.02439024390244,56.0,-15.8,-4.0,-9.764390243902438,-9.5,18,2,4,0,92.5,90.25,-42.37463414634147,1.212954633128217
108,316,2025-04-09T18:00:00.000Z,2025-04-09T19:00:00.000Z,1.212954633128219,2025-04-09 19:00:00,2025-04-09 19:00:00,-1.0382297358116201,0.0186440677966101,1.9258918292222682,2.9727272727272727,58.639024390243904,-9.993658536585365,-14.5,2.8,-2.7536585365853656,-2.0,0.0,1.1,0.0186440677966101,0.0,2.2,16.6,7.338650306748467,6.6,0.0,8.0,2.9727272727272727,2.0,35.0,92.0,58.639024390243904,56.0,-16.3,-3.5,-9.993658536585365,-9.6,19,2,4,0,92.5,90.70833333333333,-52.319512195121945,1.212954633128217
109,316,2025-04-09T19:00:00.000Z,2025-04-09T20:00:00.000Z,1.212954633128219,2025-04-09 20:00:00,2025-04-09 20:00:00,-1.1260177248702348,0.0050847457627118,1.706352505971319,2.779816513761468,58.74146341463415,-10.378048780487806,-14.6,2.8,-3.16780487804878,-2.2,0.0,0.2,0.0050847457627118,0.0,2.1,15.5,7.001840490797545,6.1,0.0,8.0,2.779816513761468,1.0,37.0,89.0,58.74146341463415,56.0,-16.1,-3.6,-10.378048780487806,-10.4,20,2,4,0,92.5,91.16666666666667,-63.356097560975606,1.212954633128217
110,316,2025-04-09T20:00:00.000Z,2025-04-09T21:00:00.000Z,1.212954633128219,2025-04-09 21:00:00,2025-04-09 21:00:00,-1.2152533368344096,0.0016949152542372,1.59678278908469,2.568807339449541,59.009756097560974,-10.726341463414634,-14.3,2.8,-3.588780487804878,-2.4,0.0,0.1,0.0016949152542372,0.0,1.0,16.9,6.833742331288344,5.9,0.0,8.0,2.568807339449541,1.0,32.0,92.0,59.009756097560974,58.0,-16.6,-3.7,-10.726341463414634,-10.7,21,2,4,0,92.5,91.625,-75.36439024390243,1.212954633128217
111,316,2025-04-09T21:00:00.000Z,2025-04-09T22:00:00.000Z,1.212954633128219,2025-04-09 22:00:00,2025-04-09 22:00:00,-1.3052127602513646,0.0,1.505607988171727,2.227272727272727,59.35609756097561,-11.066829268292684,-14.3,2.6,-4.0131707317073175,-2.8,0.0,0.0,0.0,0.0,1.3,15.5,6.693865030674846,5.9,0.0,8.0,2.227272727272727,0.0,34.0,92.0,59.35609756097561,58.0,-16.4,-3.6,-11.066829268292684,-11.4,22,2,4,0,92.5,92.08333333333333,-88.28975609756098,1.212954633128217
112,316,2025-04-09T22:00:00.000Z,2025-04-09T23:00:00.000Z,-1.2497657628566639,2025-04-09 23:00:00,2025-04-09 23:00:00,-1.3974470196627713,0.0,1.3540498761278121,2.4909090909090907,59.4390243902439,-11.493170731707316,-15.4,2.4,-4.448292682926829,-3.2,0.0,0.0,0.0,0.0,0.9,15.5,6.461349693251534,5.8,0.0,8.0,2.4909090909090907,1.0,35.0,91.0,59.4390243902439,57.0,-16.8,-3.9,-11.493170731707316,-12.3,23,2,4,0,92.5,91.54166666666667,-102.31073170731707,-1.2497657628566659
113,316,2025-04-09T23:00:00.000Z,2025-04-10T00:00:00.000Z,-1.2497657628566639,2025-04-10 00:00:00,2025-04-10 00:00:00,-1.4832703776352685,0.0,1.333255623288014,2.372727272727273,58.88292682926829,-12.085853658536584,-15.7,2.1,-4.853170731707317,-3.6,0.0,0.0,0.0,0.0,0.9,16.0,6.429447852760736,5.8,0.0,8.0,2.372727272727273,0.0,32.0,90.0,58.88292682926829,57.0,-17.3,-2.7,-12.085853658536584,-13.0,0,3,4,0,79.5,91.0,-0.0,-1.2497657628566659
114,316,2025-04-10T00:00:00.000Z,2025-04-10T01:00:00.000Z,-1.2497657628566639,2025-04-10 01:00:00,2025-04-10 01:00:00,-1.5858833228359785,0.0033898305084745,0.9925769412866965,2.559633027522936,59.86764705882353,-12.330392156862745,-15.7,1.9,-5.337254901960784,-4.25,0.0,0.4,0.0033898305084745,0.0,0.7,16.8,5.90679012345679,5.2,0.0,8.0,2.559633027522936,0.0,32.0,89.0,59.86764705882353,58.5,-17.4,-3.9,-12.330392156862745,-13.15,1,3,4,0,79.5,90.45833333333333,-5.337254901960784,-1.2497657628566659
115,316,2025-04-10T01:00:00.000Z,2025-04-10T02:00:00.000Z,-1.1361017445804396,2025-04-10 02:00:00,2025-04-10 02:00:00,-1.683249141874798,0.0,0.8157986391591846,3.0090909090909093,60.95121951219512,-12.560975609756095,-16.5,1.6,-5.796585365853658,-4.6,0.0,0.0,0.0,0.0,0.8,14.5,5.6355828220858895,5.0,0.0,8.0,3.0090909090909093,1.0,31.0,91.0,60.95121951219512,60.0,-18.0,-3.0,-12.560975609756095,-13.2,2,3,4,0,79.5,89.94166666666668,-11.593170731707316,-1.1361017445804407
116,316,2025-04-10T02:00:00.000Z,2025-04-10T03:00:00.000Z,0.7582985600233166,2025-04-10 03:00:00,2025-04-10 03:00:00,-1.7675214753056239,0.0,0.5082836308167819,3.463636363636364,61.80487804878049,-12.74439024390244,-16.0,1.5,-6.194146341463415,-5.3,0.0,0.0,0.0,0.0,0.4,15.5,5.163803680981595,4.5,0.0,8.0,3.463636363636364,1.5,34.0,95.0,61.80487804878049,61.0,-17.6,-4.2,-12.74439024390244,-13.3,3,3,4,0,80.1,89.84166666666668,-18.582439024390244,0.7582985600233155
117,316,2025-04-10T03:00:00.000Z,2025-04-10T04:00:00.000Z,0.37941849910256537,2025-04-10 04:00:00,2025-04-10 04:00:00,-1.7740616287896727,0.0,0.25746900088489255,3.190909090909091,61.52941176470589,-12.795098039215686,-16.1,1.4,-6.2250000000000005,-5.4,0.0,0.0,0.0,0.0,0.4,15.0,4.779012345679012,4.2,0.0,8.0,3.190909090909091,1.0,34.0,89.0,61.52941176470589,60.0,-18.3,-4.4,-12.795098039215686,-13.2,4,3,4,0,90.1,89.65833333333335,-24.900000000000002,0.3794184991025643
118,316,2025-04-10T04:00:00.000Z,2025-04-10T05:00:00.000Z,0.5847714921216132,2025-04-10 05:00:00,2025-04-10 05:00:00,-1.6627756179247326,0.0,0.1271050311584641,2.1545454545454548,59.34634146341463,-12.686829268292684,-14.9,1.3,-5.7,-5.0,0.0,0.0,0.0,0.0,0.6,13.0,4.579012345679012,3.85,0.0,8.0,2.1545454545454548,0.0,35.0,88.0,59.34634146341463,58.0,-16.9,-4.4,-12.686829268292684,-13.1,5,3,4,0,88.1,89.52016666666668,-28.5,0.58477149212161
119,316,2025-04-10T05:00:00.000Z,2025-04-10T06:00:00.000Z,1.315252249576823,2025-04-10 06:00:00,2025-04-10 06:00:00,-1.502813286860331,0.0,-0.07045271308745017,1.834862385321101,54.84803921568628,-12.919117647058824,-14.5,1.4,-4.9453658536585365,-4.7,0.0,0.0,0.0,0.0,0.5,12.4,4.275925925925926,3.5,0.0,8.0,1.834862385321101,0.0,35.0,88.0,54.84803921568628,54.0,-16.3,-4.8,-12.919117647058824,-13.2,6,3,4,0,89.184,89.54266666666668,-29.67219512195122,1.3152522495768215
120,316,2025-04-10T06:00:00.000Z,2025-04-10T07:00:00.000Z,-0.5791480550269329,2025-04-10 07:00:00,2025-04-10 07:00:00,-1.3403475210863491,0.0008474576271186,-0.23289785525805792,2.0091743119266057,50.63725490196079,-13.219117647058823,-13.9,1.8,-4.178921568627451,-4.1,0.0,0.1,0.0008474576271186,0.0,0.6,13.7,4.026708074534161,3.5,0.0,8.0,2.0091743119266057,0.0,32.0,89.0,50.63725490196079,50.5,-16.6,-4.9,-13.219117647058823,-13.65,7,3,4,0,93.04,89.14850000000001,-29.252450980392155,-0.5791480550269346
121,316,2025-04-10T07:00:00.000Z,2025-04-10T08:00:00.000Z,-0.5791480550269329,2025-04-10 08:00:00,2025-04-10 08:00:00,-1.1803284204962394,0.0025641025641025,-0.24059013918601452,2.2752293577981653,46.67156862745098,-13.558823529411764,-13.5,2.6,-3.424019607843137,-3.25,0.0,0.3,0.0025641025641025,0.0,0.9,15.4,4.014906832298137,3.7,0.0,8.0,2.2752293577981653,1.0,29.0,89.0,46.67156862745098,47.0,-17.8,-4.5,-13.558823529411764,-14.05,8,3,4,0,83.04,88.75433333333332,-27.392156862745097,-0.5791480550269346
122,316,2025-04-10T08:00:00.000Z,2025-04-10T09:00:00.000Z,-1.1474681464080598,2025-04-10 09:00:00,2025-04-10 09:00:00,-1.0415385881671864,0.0008474576271186,-0.18552461297264522,2.4363636363636365,43.917073170731705,-13.758048780487805,-13.0,3.9,-2.769268292682927,-2.7,0.0,0.1,0.0008474576271186,0.0,1.2,12.4,4.0993865030674845,3.8,0.0,8.0,2.4363636363636365,1.0,25.0,89.0,43.917073170731705,44.0,-18.8,-4.1,-13.758048780487805,-14.3,9,3,4,0,83.04,88.23516666666666,-24.923414634146344,-1.1474681464080614
123,316,2025-04-10T09:00:00.000Z,2025-04-10T10:00:00.000Z,-1.5149818055011908,2025-04-10 10:00:00,2025-04-10 10:00:00,-0.9215998214252311,0.0017094017094017,-0.09016825171891624,2.981651376146789,41.98029556650246,-13.900985221674878,-12.9,3.4,-2.203448275862069,-2.1,0.0,0.2,0.0017094017094017,0.0,1.3,14.2,4.245679012345679,3.8,0.0,8.0,2.981651376146789,2.0,21.0,89.0,41.98029556650246,40.0,-19.4,-3.4,-13.900985221674878,-14.5,10,3,4,0,80.04,87.63516666666668,-22.03448275862069,-1.5149818055011919
124,316,2025-04-10T10:00:00.000Z,2025-04-10T11:00:00.000Z,0.37941849910256537,2025-04-10 11:00:00,2025-04-10 11:00:00,-0.8341149061276328,0.0025423728813559,-0.003092107230614342,3.209090909090909,41.74634146341464,-13.763414634146342,-12.5,3.6,-1.7907317073170732,-1.7,0.0,0.3,0.0025423728813559,0.0,0.9,12.5,4.379268292682927,3.95,0.0,8.0,3.209090909090909,2.0,20.0,94.0,41.74634146341464,39.0,-19.6,-1.6,-13.763414634146342,-14.8,11,3,4,0,78.1,87.45183333333334,-19.698048780487806,0.3794184991025643
125,316,2025-04-10T11:00:00.000Z,2025-04-10T12:00:00.000Z,0.37941849910256537,2025-04-10 12:00:00,2025-04-10 12:00:00,-0.7548058512301564,0.0059322033898305,0.12409225347809576,3.7454545454545456,42.68292682926829,-13.30878048780488,-11.9,4.6,-1.4165853658536585,-1.1,0.0,0.3,0.0059322033898305,0.0,1.1,14.4,4.574390243902439,4.0,0.0,8.0,3.7454545454545456,3.5,18.0,98.0,42.68292682926829,39.0,-20.3,-0.8,-13.30878048780488,-14.6,12,3,4,0,88.1,87.2685,-16.999024390243903,0.3794184991025643
126,316,2025-04-10T12:00:00.000Z,2025-04-10T13:00:00.000Z,0.37941849910256537,2025-04-10 13:00:00,2025-04-10 13:00:00,-0.7360901550939853,0.0194915254237288,0.3192407569405232,4.736363636363636,44.72195121951219,-12.768292682926829,-11.5,4.1,-1.3282926829268291,-1.2,0.0,1.2,0.0194915254237288,0.0,0.6,14.0,4.873780487804877,4.45,0.0,8.0,4.736363636363636,5.5,18.0,100.0,44.72195121951219,40.0,-19.6,0.0,-12.768292682926829,-14.1,13,3,4,0,88.1,87.50183333333332,-17.26780487804878,0.3794184991025643
127,316,2025-04-10T13:00:00.000Z,2025-04-10T14:00:00.000Z,0.37941849910256537,2025-04-10 14:00:00,2025-04-10 14:00:00,-0.7413636385356689,0.0432203389830508,0.38340703336752247,5.2727272727272725,47.56585365853658,-12.131219512195122,-11.1,4.7,-1.353170731707317,-1.4,0.0,2.0,0.0432203389830508,0.0,0.8,14.6,4.972222222222222,4.35,0.0,8.0,5.2727272727272725,7.0,19.0,100.0,47.56585365853658,41.0,-19.9,0.1,-12.131219512195122,-13.7,14,3,4,0,88.1,87.31849999999999,-18.944390243902436,0.3794184991025643
128,316,2025-04-10T14:00:00.000Z,2025-04-10T15:00:00.000Z,0.37941849910256537,2025-04-10 15:00:00,2025-04-10 15:00:00,-0.793271259863613,0.0864406779661016,0.5093450658501518,5.5963302752293576,53.56372549019608,-10.798529411764706,-10.9,3.8,-1.598048780487805,-1.5,0.0,2.4,0.0864406779661016,0.0,0.4,15.7,5.165432098765431,4.05,0.0,9.0,5.5963302752293576,7.0,20.0,100.0,53.56372549019608,47.0,-18.9,1.4,-10.798529411764706,-11.8,15,3,4,0,88.1,87.13516666666668,-23.970731707317075,0.3794184991025643
129,316,2025-04-10T15:00:00.000Z,2025-04-10T16:00:00.000Z,0.568858529562941,2025-04-10 16:00:00,2025-04-10 16:00:00,-0.8693748640416347,0.135593220338983,0.5525445686155644,6.4,58.66829268292683,-9.87170731707317,-10.9,3.4,-1.9570731707317075,-1.8,0.0,2.4,0.135593220338983,0.0,0.5,15.4,5.2317073170731705,4.05,0.0,9.0,6.4,8.0,24.0,100.0,58.66829268292683,53.0,-19.3,1.6,-9.87170731707317,-10.4,16,3,4,0,88.1,86.9935,-31.31317073170732,0.5688585295629399
130,316,2025-04-10T16:00:00.000Z,2025-04-10T17:00:00.000Z,0.7582985600233166,2025-04-10 17:00:00,2025-04-10 17:00:00,-0.9956830037763531,0.2016949152542373,0.5418743469426097,7.091743119266055,66.16176470588235,-8.672549019607843,-10.8,3.1,-2.552941176470588,-2.2,0.0,2.9,0.2016949152542373,0.0,0.0,15.9,5.215337423312883,4.1,0.0,9.0,7.091743119266055,8.0,26.0,100.0,66.16176470588235,65.5,-19.2,1.9,-8.672549019607843,-8.350000000000001,17,3,4,0,89.1,86.8935,-43.4,0.7582985600233155
131,316,2025-04-10T17:00:00.000Z,2025-04-10T18:00:00.000Z,0.7582985600233166,2025-04-10 18:00:00,2025-04-10 18:00:00,-1.1081292418229551,0.2644067796610169,0.39356411772967664,7.472727272727273,73.9219512195122,-7.613170731707317,-12.9,3.7,-3.083414634146341,-2.3,0.0,2.6,0.2644067796610169,0.0,0.0,15.6,4.987804878048781,4.1,0.0,9.0,7.472727272727273,8.0,28.0,100.0,73.9219512195122,85.0,-20.1,2.0,-7.613170731707317,-7.0,18,3,4,0,90.1,86.7935,-55.50146341463414,0.7582985600233155
132,316,2025-04-10T18:00:00.000Z,2025-04-10T19:00:00.000Z,0.7582985600233166,2025-04-10 19:00:00,2025-04-10 19:00:00,-1.14431981446196,0.2601694915254237,0.5016708243320808,7.472727272727273,77.65853658536585,-7.017073170731707,-15.6,4.4,-3.254146341463415,-2.3,0.0,1.3,0.2601694915254237,0.1,0.3,15.2,5.153658536585366,4.25,0.0,9.0,7.472727272727273,8.0,37.0,100.0,77.65853658536585,89.0,-20.0,3.3,-7.017073170731707,-6.2,19,3,4,0,90.1,86.69349999999999,-61.828780487804885,0.7582985600233155
133,316,2025-04-10T19:00:00.000Z,2025-04-10T20:00:00.000Z,0.7582985600233166,2025-04-10 20:00:00,2025-04-10 20:00:00,-1.1745130922065012,0.2542372881355932,0.5838627420998952,7.481818181818181,81.00487804878048,-6.453658536585366,-17.2,4.9,-3.3965853658536584,-2.7,0.0,1.7,0.2542372881355932,0.1,0.4,16.9,5.279754601226994,4.3,0.0,9.0,7.481818181818181,8.0,40.0,100.0,81.00487804878048,89.0,-20.1,2.8,-6.453658536585366,-5.7,20,3,4,0,90.1,86.59349999999999,-67.93170731707318,0.7582985600233155
134,316,2025-04-10T20:00:00.000Z,2025-04-10T21:00:00.000Z,0.7582985600233166,2025-04-10 21:00:00,2025-04-10 21:00:00,-1.2043961650427082,0.2254237288135593,0.642246605842406,7.390909090909091,83.21951219512195,-6.159512195121952,-20.6,5.2,-3.537560975609756,-3.0,0.0,1.5,0.2254237288135593,0.1,0.0,16.5,5.369325153374233,4.1,0.0,9.0,7.390909090909091,8.0,42.0,100.0,83.21951219512195,89.0,-23.1,2.3,-6.159512195121952,-5.5,21,3,4,0,90.1,86.4935,-74.28878048780489,0.7582985600233155
135,316,2025-04-10T21:00:00.000Z,2025-04-10T22:00:00.000Z,0.7582985600233166,2025-04-10 22:00:00,2025-04-10 22:00:00,-1.238725508231707,0.1754237288135593,0.5459596375943031,7.336363636363636,85.02926829268293,-5.968780487804878,-21.8,6.0,-3.699512195121951,-3.4,0.0,1.1,0.1754237288135593,0.0,0.0,16.7,5.2216049382716045,4.1,0.0,9.0,7.336363636363636,8.0,42.0,100.0,85.02926829268293,89.0,-24.2,2.6,-5.968780487804878,-5.0,22,3,4,0,90.1,86.3935,-81.38926829268291,0.7582985600233155
136,316,2025-04-10T22:00:00.000Z,2025-04-10T23:00:00.000Z,-1.0224377263042126,2025-04-10 23:00:00,2025-04-10 23:00:00,-1.2556833765539837,0.1703389830508474,0.544350205869286,7.2,85.90243902439025,-5.895609756097561,-20.7,7.2,-3.779512195121951,-3.6,0.0,1.2,0.1703389830508474,0.0,0.0,16.9,5.219135802469136,4.2,0.0,9.0,7.2,8.0,45.0,100.0,85.90243902439025,90.0,-23.3,2.7,-5.895609756097561,-4.9,23,3,4,0,90.1,86.44349999999999,-86.92878048780487,-1.0224377263042153
137,316,2025-04-10T23:00:00.000Z,2025-04-11T00:00:00.000Z,-1.0224377263042126,2025-04-11 00:00:00,2025-04-11 00:00:00,-1.2848426379374103,0.1305084745762711,0.5314747520691445,7.063636363636364,86.15121951219513,-5.982926829268293,-21.5,7.1,-3.9170731707317072,-3.6,0.0,1.0,0.1305084745762711,0.0,0.4,16.2,5.199382716049382,4.15,0.0,9.0,7.063636363636364,8.0,43.0,100.0,86.15121951219513,89.0,-23.8,3.2,-5.982926829268293,-5.2,0,4,4,0,80.7,86.4935,-0.0,-1.0224377263042153
138,316,2025-04-11T00:00:00.000Z,2025-04-11T01:00:00.000Z,-1.0224377263042126,2025-04-11 01:00:00,2025-04-11 01:00:00,-1.3449189885181585,0.0949152542372881,0.47836350514356313,6.345454545454546,85.94634146341464,-6.275121951219512,-22.2,5.7,-4.2004878048780485,-3.8,0.0,1.1,0.0949152542372881,0.0,0.2,20.4,5.117901234567902,4.1,0.0,8.0,6.345454545454546,8.0,41.0,100.0,85.94634146341464,88.0,-24.5,3.0,-6.275121951219512,-5.6,1,4,4,0,80.7,86.5435,-4.2004878048780485,-1.0224377263042153
139,316,2025-04-11T01:00:00.000Z,2025-04-11T02:00:00.000Z,-1.0224377263042126,2025-04-11 02:00:00,2025-04-11 02:00:00,-1.4173001337961681,0.061864406779661,0.5222797625358769,6.418181818181818,85.97073170731707,-6.592682926829268,-22.7,4.6,-4.541951219512195,-3.7,0.0,1.1,0.061864406779661,0.0,0.0,18.0,5.185276073619632,4.3,0.0,8.0,6.418181818181818,8.0,42.0,100.0,85.97073170731707,88.0,-25.2,3.1,-6.592682926829268,-5.9,2,4,4,0,80.7,86.56850000000001,-9.08390243902439,-1.0224377263042153
140,316,2025-04-11T02:00:00.000Z,2025-04-11T03:00:00.000Z,0.8719625782995436,2025-04-11 03:00:00,2025-04-11 03:00:00,-1.4847180005408285,0.0728813559322033,0.49043424308119515,6.495412844036697,84.81862745098039,-7.115196078431373,-23.1,3.6,-4.859999999999999,-4.0,0.0,0.9,0.0728813559322033,0.0,0.3,17.6,5.13641975308642,4.15,0.0,8.0,6.495412844036697,8.0,48.0,100.0,84.81862745098039,87.0,-25.6,2.9,-7.115196078431373,-6.35,3,4,4,0,80.7,86.59349999999999,-14.579999999999998,0.8719625782995409
141,316,2025-04-11T03:00:00.000Z,2025-04-11T04:00:00.000Z,-0.9087737080279882,2025-04-11 04:00:00,2025-04-11 04:00:00,-1.526551565409386,0.0440677966101694,0.5105521396439154,5.752293577981652,82.69117647058823,-7.610294117647059,-22.1,3.1,-5.057352941176471,-4.25,0.0,0.9,0.0440677966101694,0.0,0.3,17.1,5.167283950617284,4.300000000000001,0.0,8.0,5.752293577981652,7.0,51.0,100.0,82.69117647058823,84.0,-24.7,2.6,-7.610294117647059,-6.7,4,4,4,0,90.7,86.31016666666666,-20.229411764705883,-0.9087737080279898
142,316,2025-04-11T04:00:00.000Z,2025-04-11T05:00:00.000Z,-1.1361017445804396,2025-04-11 05:00:00,2025-04-11 05:00:00,-1.4393246822879053,0.0372881355932203,0.5918605316536637,5.236363636363636,78.58048780487805,-7.90390243902439,-19.2,2.1,-4.645853658536585,-4.4,0.0,1.1,0.0372881355932203,0.0,0.0,17.4,5.292024539877301,4.3,0.0,8.0,5.236363636363636,7.0,48.0,99.0,78.58048780487805,79.0,-21.9,1.2,-7.90390243902439,-7.1,5,4,4,0,81.3,85.93166666666667,-23.229268292682924,-1.1361017445804407
143,316,2025-04-11T05:00:00.000Z,2025-04-11T06:00:00.000Z,-1.5149818055011908,2025-04-11 06:00:00,2025-04-11 06:00:00,-1.30128349807913,0.0211864406779661,0.6430463847977825,5.339449541284404,73.93627450980392,-8.15,-17.1,1.9,-3.994634146341464,-4.1,0.0,0.7,0.0211864406779661,0.0,0.0,16.1,5.370552147239263,4.5,0.0,8.0,5.339449541284404,7.0,42.0,94.0,73.93627450980392,76.0,-20.5,-0.2,-8.15,-7.3,6,4,4,0,80.1,85.30916666666667,-23.96780487804878,-1.5149818055011919
144,316,2025-04-11T06:00:00.000Z,2025-04-11T07:00:00.000Z,-1.5149818055011908,2025-04-11 07:00:00,2025-04-11 07:00:00,-1.1831339501819103,0.0213675213675213,0.8289949919229026,5.165137614678899,68.95098039215686,-8.58529411764706,-16.5,1.8,-3.4372549019607845,-3.55,0.0,0.5,0.0213675213675213,0.0,0.3,16.1,5.655828220858895,4.7,0.0,8.0,5.165137614678899,7.0,33.0,92.0,68.95098039215686,72.0,-19.1,-0.2,-8.58529411764706,-7.75,7,4,4,0,78.1,85.10333333333334,-24.06078431372549,-1.5149818055011919
